mean_value,standard_deviation,coefficient_of_variation,abs_mean_value,num_of_zero_crossings,amplitude,AC_velocity,sum_per_component,mean_crossing_rate,entropy,IQR,skewness,kurtosis,f_energy,f_entropy,f_bin_1,f_bin_2,f_bin_3,f_bin_4,f_bin_5,f_bin_6,f_bin_7,f_bin_8,f_bin_9,f_bin_10,f_skewness,f_kurtosis,f_max_1,f_max_2,f_max_3,f_max_4,f_max_5,f_max_6,f_max_7,f_max_8,f_max_9,f_max_10,subject,tag,position,height,weight,gender,age,direction
5.204170427930421e-18,0.08711862344634687,1.6740155737173262e+16,0.06882660299834732,46.0,0.529283604901507,-0.11275235389600635,0.4515910148109471,40.0,2.537124826637577,0.11812737883959487,1.0946478636627375,1.9379284505334944,3.855736444795653,4.453049189784212,0.11920210200717846,0.32120057426654225,0.009978107148307783,0.08848201126776654,0.3292068274133191,0.010373181737462735,0.015589245318101573,0.01756245988888223,0.008426810467147937,0.07997868048529141,4.012280849499447,19.150079236308592,1.21875,4.0625,4.265625,0.8125,0.203125,3.859375,3.25,1.421875,9.140625,9.34375,13,1,1,170.0,65.0,1.0,23.0,0.0
0.0,0.09669894849063332,0.09669894849063332,0.07198413573345658,52.0,0.5559022172534831,-0.1471748565500037,0.5015582940070208,32.0,2.5026753083621998,0.1128810689793244,1.0831786560115266,1.9918811073112561,4.750435716525284,4.41897716917,0.7070760801330832,0.10218284108585983,0.03998731342943366,0.03541224869260379,0.01875572408224782,0.021793370959336218,0.00486407797764728,0.059383082007773105,0.0026484413948919825,0.007896820237123372,4.2773452830307255,21.41972707854704,0.40625,0.609375,0.203125,1.828125,7.3125,0.8125,1.015625,2.03125,3.25,2.234375,13,1,1,170.0,65.0,1.0,23.0,0.0
-3.469446951953614e-18,0.10789476369764156,-3.109854832537128e+16,0.08301264972758204,52.0,0.6346097052463295,-0.12105396498782844,0.5297316251851555,32.0,2.5148580180320654,0.1286354943857262,0.9208806830370289,1.2659946202359924,5.912226274499888,4.381592859038973,0.3865085703004644,0.097960126226688,0.2755831792032335,0.14474948689231829,0.023733305027729395,0.014425945327028022,0.02681227279428063,0.016637374722298686,0.004565622452949596,0.009024117053009354,2.7943585999407032,7.896526703345012,2.234375,0.8125,0.40625,0.609375,3.046875,1.015625,0.203125,2.84375,2.4375,3.25,13,1,1,170.0,65.0,1.0,23.0,0.0
5.204170427930421e-18,0.08883626718301738,1.7070207137383376e+16,0.06713336367169687,54.0,0.5312442794614007,-0.09750752934033574,0.4280102428009972,40.0,2.4700196755147736,0.0947880783456857,1.2344114159309947,1.9779091323339681,4.009018621861151,4.455990109312287,0.03597530251737548,0.10926732166155233,0.18031527563698455,0.02521210286856679,0.14707533785102872,0.1733020266645178,0.10394225294787116,0.09098955969901094,0.014297763745678111,0.11962305640741422,2.3028006992402035,5.1738002080055026,4.875,5.078125,2.03125,6.90625,7.921875,5.6875,1.625,1.828125,2.640625,10.765625,13,1,1,170.0,65.0,1.0,23.0,0.0
1.734723475976807e-18,0.07736981811614237,4.460066355681047e+16,0.06194950869290874,54.0,0.41062328770385415,-0.12264733207903704,0.42762952872104937,28.0,2.6331384004522356,0.10423634461302794,0.12984462611132355,-0.26579396867972926,3.0411169526220467,4.43980830530769,0.46967398018005946,0.07273856617976303,0.1478439550814908,0.19823977119100997,0.07114269290970504,0.010709735510605273,0.0042626251238353915,0.012948475539627665,0.0020968490504979457,0.010343349233405406,3.653987914473423,16.00188999225563,0.609375,0.40625,3.25,3.046875,2.4375,4.671875,2.640625,1.421875,0.8125,3.453125,13,1,1,170.0,65.0,1.0,23.0,0.0
1.0408340855860843e-17,0.12813478096186406,1.2310778704918424e+16,0.082483054856981,62.0,0.9343657923387823,-0.05482737787669871,0.4608978017879898,28.0,2.316149807841573,0.10104852761655828,2.556287138346066,9.948632562697307,8.337928576948359,4.376152838663152,0.6342116429189125,0.024595895499896023,0.06242333294468947,0.01979068393248655,0.007423696691322891,0.1580012247461553,0.008796519869635443,0.017806803913531576,0.045133466174244775,0.021816733309125282,5.361449497316771,35.88688668163701,0.0,0.203125,5.484375,5.6875,2.640625,8.328125,2.4375,3.25,7.3125,5.28125,13,1,1,170.0,65.0,1.0,23.0,0.0
1.734723475976807e-18,0.08860719843610936,5.107857226997833e+16,0.06442734956265508,52.0,0.7389117010970365,-0.11403093161893153,0.43121172946584885,30.0,2.4990609756254303,0.10170459820633498,1.718080448525056,7.322329162412714,3.9819923877937553,4.549804043273944,0.8480897947904262,0.04857202909833731,0.04099407993814042,0.008972030935339546,0.006576993860276351,0.03447996155971832,0.002406201685499356,0.0004965980140823002,0.0019225990193965257,0.007489711098783567,6.766491780784665,53.90454974774727,0.609375,0.40625,0.8125,2.84375,5.6875,1.828125,1.015625,1.21875,5.484375,2.640625,13,1,1,170.0,65.0,1.0,23.0,0.0
-2.168404344971009e-18,0.07830252799973479,-3.61106673583896e+16,0.06082344875963488,56.0,0.48392660809548116,-0.0960462093345798,0.39548472630509,32.0,2.5449329932543443,0.09909848428060282,0.8911339531446778,1.5991652489240762,3.113977685866128,4.5108012845986805,0.25347057051812755,0.048306135441503986,0.22683963451083453,0.05378286330536266,0.08088344834463626,0.09287694041254821,0.1885857727811351,0.0016990175121716414,0.03493057909225199,0.01862503808142808,2.3353313286362702,4.973903084498095,2.234375,0.203125,0.8125,6.703125,6.90625,4.0625,0.40625,5.6875,2.03125,3.859375,13,1,1,170.0,65.0,1.0,23.0,0.0
-2.3852447794681098e-17,0.09470913790124343,-3970625518877052.0,0.07684025806134523,40.0,0.4404003222024659,-0.12020865784489493,0.4984991590699791,36.0,2.555036167987727,0.1286589575496369,0.6947804767614025,0.004194679215345332,4.5563645976372475,4.435406675534157,0.19721644143089428,0.002166832899036088,0.23322560756449537,0.3272943824521222,0.05317044209164806,0.14644322815970634,0.0056032699689627895,0.0025402749011109497,0.01733959038664652,0.014999930145377514,3.313814875186619,12.092857076072823,3.453125,0.40625,2.84375,2.640625,0.203125,5.6875,5.484375,3.25,3.65625,2.4375,13,1,1,170.0,65.0,1.0,23.0,0.0
1.9949319973733282e-17,0.09245092727128885,4634289659648371.0,0.06924860528605949,58.0,0.49393465222917254,-0.05542397932325549,0.3963401899623177,34.0,2.457190748438571,0.09995189323987502,1.207641655728467,1.7252416611886323,4.342140543944835,4.412192046430576,0.4748263393830381,0.10751769918675312,0.07853118433872977,0.10993666439057746,0.05175013004694976,0.05405227670176289,0.05194951573523044,0.012593786257355055,0.0047510444934579,0.054091359466145336,3.112113922697715,11.71955156065569,0.203125,0.0,1.015625,0.8125,2.234375,3.859375,4.0625,6.296875,5.078125,3.25,13,1,1,170.0,65.0,1.0,23.0,0.0
2.6020852139652106e-17,0.09105356752181049,3499253868902229.5,0.07069754149079552,56.0,0.46737318783653703,-0.17489899464296818,0.5229484296745769,30.0,2.5573318047551763,0.11165643643630836,0.545619864955202,0.165476357218731,4.211959062956906,4.488398290201758,0.3968376902220199,0.23766591172210777,0.015642433446521185,0.044266598200370454,0.023370505227739917,0.0631894616380821,0.013109394517712083,0.10067024441696307,0.020912096448587082,0.08433566415989632,3.1679079309209066,11.827440656050573,0.203125,0.40625,1.625,1.421875,7.3125,5.078125,0.609375,5.890625,3.25,3.046875,13,1,1,170.0,65.0,1.0,23.0,0.0
-2.168404344971009e-17,0.0890137653261274,-4105035370020783.5,0.05984536153260671,64.0,0.6357832291304073,-0.10883346233240501,0.40345678064677637,30.0,2.4329393308536993,0.08430579086852077,1.8077118265443215,6.607904166687442,4.023221269965195,4.421661538848153,0.09411312819025697,0.019283245843308185,0.12112122656457143,0.08595335672900002,0.5416346848752912,0.07593510465991106,0.0052529836759317595,0.02950419196860118,0.0033971523141393036,0.02380492517898892,3.4615781776919525,12.804749269715964,4.265625,4.46875,2.84375,0.8125,3.046875,4.0625,4.671875,5.890625,5.6875,7.109375,13,1,1,170.0,65.0,1.0,23.0,0.0
6.938893903907228e-18,0.09653636443451367,1.3912356316639302e+16,0.07667178015757692,40.0,0.45860278023605194,-0.08957992175810289,0.46704099330309695,32.0,2.5257451680036773,0.12324891814905524,0.8031982595478953,0.2036519383846449,4.732792669451717,4.421358058683961,0.43017155284223124,0.019962113315589076,0.03909529907079473,0.0069853665904403145,0.2891829522276558,0.08773396013473192,0.06528381044373256,0.015190709714480343,0.012205683156144297,0.03418855250419982,2.9545677443942253,9.398763629687256,0.203125,0.0,4.265625,4.0625,0.40625,5.484375,6.09375,4.875,6.90625,4.671875,13,1,1,170.0,65.0,1.0,23.0,0.0
1.3010426069826053e-17,0.1563718252712481,1.201896267132309e+16,0.10596825520177755,44.0,1.0492134184930881,-0.14690235938588636,0.6685922311484838,26.0,2.3916115140459913,0.1556185734844215,2.251784251544418,7.529878368670106,12.419737191223556,4.388394137734598,0.22619583265082369,0.34507330930438174,0.23330448661088865,0.08458113227492421,0.008233272877064475,0.054412097403286425,0.008966155770459804,0.008007425685365697,0.018687761006621863,0.012538526416183334,3.1502801897536385,10.67918999797963,1.421875,2.03125,0.8125,2.84375,0.609375,1.625,3.046875,1.21875,5.484375,1.828125,13,1,1,170.0,65.0,1.0,23.0,0.0
1.214306433183765e-17,0.10312675416775857,8492646612879474.0,0.0772729694937973,46.0,0.663667794498833,-0.16263253845267778,0.5430533113452185,24.0,2.434231886755835,0.11051973246325046,1.2963369831867364,2.2338369512610035,5.401486958601927,4.405551536307684,0.7740429720107146,0.07660961753769598,0.040323753393540114,0.025640054913718967,0.004439167771078632,0.003367383959767285,0.005264893190025222,0.003354067523545989,0.006680438252232826,0.06027765144768019,5.0966209786289065,30.713469151181066,0.203125,0.8125,0.609375,1.421875,0.0,0.40625,2.84375,1.015625,3.65625,2.640625,13,1,1,170.0,65.0,1.0,23.0,0.0
6.938893903907228e-18,0.12235008815859914,1.7632505966074062e+16,0.0873376528151678,58.0,0.7009838837332727,-0.15000565651156636,0.5799756396016233,28.0,2.4564183779101514,0.1240020915287773,1.309103420368764,2.630829543017689,7.5993887000907705,4.399469695723915,0.21929765081982722,0.4248124287936938,0.18837478293435883,0.02290395818543176,0.005060320116231865,0.0683173188474218,0.005910924127890791,0.017039484470712442,0.0030605624367125942,0.04522256926771878,3.2962052690407897,12.333446768538973,1.421875,2.234375,1.21875,0.609375,0.40625,1.625,5.890625,2.03125,5.28125,2.4375,13,1,1,170.0,65.0,1.0,23.0,0.0
1.1275702593849246e-17,0.08026115738520481,7118062641079791.0,0.061790183146030145,64.0,0.5006354947344049,-0.10478570236841062,0.4089835270873283,38.0,2.494789884563633,0.09384147098486646,1.0095599201225391,1.379474642759968,3.271624011295337,4.525061329024566,0.015366757936314463,0.030462584968455074,0.036432274088531495,0.07916447282666508,0.17268583376876612,0.03184034919546237,0.15187276507829142,0.3165136205718475,0.056932577354382743,0.1087287642112838,3.3390818758075556,12.964233172740016,7.109375,6.90625,4.0625,7.3125,3.65625,9.546875,8.328125,2.84375,1.21875,4.265625,13,1,1,170.0,65.0,1.0,23.0,0.0
-5.204170427930421e-18,0.09929142264260817,-1.907920273127836e+16,0.08028868830836418,40.0,0.5764783528000725,-0.06668893007261487,0.46195631866763853,38.0,2.512310391879821,0.1324120187821295,0.954085015290967,0.6619325482362268,5.004353380293293,4.520213682699174,0.4339326602863287,0.09100502297183675,0.15714091856296705,0.15483833749163464,0.05246705772877831,0.01944014438481315,0.00240291056854809,0.022016843129736854,0.002630326286289505,0.06412577858906687,3.229747317398942,11.361849428334553,0.203125,3.046875,2.84375,0.0,0.40625,2.03125,0.8125,1.015625,1.625,10.15625,13,1,1,170.0,65.0,1.0,23.0,0.0
1.3877787807814457e-17,0.07565797225703787,5451731450630449.0,0.06107853298034459,56.0,0.4005488454040731,-0.07556739670297452,0.37626171291390187,26.0,2.565770066711124,0.1040637775963418,0.754848501002464,0.43364821975514145,2.907994473605266,4.4989465898003065,0.6163321220940857,0.008222159040385165,0.1260296798074803,0.09024709636376488,0.029435639939949076,0.004356088010016624,0.0948819207287755,0.005382232226941621,0.007532547433990044,0.017580514354610874,5.200632452711426,34.905822117732484,0.609375,0.40625,2.84375,6.703125,3.65625,3.25,0.8125,2.640625,4.46875,2.234375,13,1,1,170.0,65.0,1.0,23.0,0.0
1.5612511283791264e-17,0.08614654735420582,5517789277349776.0,0.06269221907573252,60.0,0.463391886701234,-0.11290049844279304,0.42153911543101474,30.0,2.4063880055810936,0.0797840449996903,1.4182993638905304,2.1752622068610172,3.769322653036409,4.478257509239139,0.032101365072974224,0.1619617629349263,0.07919216946404103,0.022512994346849717,0.3012157232371786,0.123821633376391,0.016987638714838212,0.05810809119788202,0.08486067241943344,0.11923794923548534,2.5374533823911927,6.9775608106418705,4.0625,1.421875,5.6875,4.46875,1.625,8.53125,2.84375,7.3125,10.5625,4.265625,13,1,1,170.0,65.0,1.0,23.0,0.0
-7.806255641895632e-18,0.07611671946438933,-9750733636735670.0,0.060736711226950665,58.0,0.40969513816347974,-0.13374376601384197,0.4327552674388299,38.0,2.5603930374207176,0.1031208506771649,0.6843043922068632,0.4608805759312604,2.942155595120156,4.485071877495474,0.20712695449013485,0.017349208108915888,0.30427246393238827,0.015258547490671792,0.130172423464897,0.03132144839811234,0.06611321777996639,0.09491424662891558,0.01835119379748953,0.11512029590850849,2.660472653734878,8.110211510569368,2.4375,0.40625,0.609375,2.234375,4.265625,7.3125,4.0625,10.359375,6.296875,2.84375,13,1,1,170.0,65.0,1.0,23.0,0.0
8.673617379884035e-18,0.0854015155958659,9846124385649082.0,0.0703988765231918,48.0,0.39927977203993087,-0.10741097765709219,0.45399006207895953,40.0,2.586681527758333,0.1253543932376015,0.4547938799257279,-0.46608408075824226,3.7041663569070664,4.505043307317921,0.5009659707639025,0.12096414112577028,0.14680098991738239,0.072064121844286,0.024561109402832026,0.04324512924353931,0.012503525605825662,0.03363376610971864,0.003313540043256842,0.04194770594348625,3.866697700903496,16.80986390600011,0.609375,0.40625,2.84375,1.015625,3.046875,1.21875,5.890625,7.109375,0.8125,11.171875,13,1,1,170.0,65.0,1.0,23.0,0.0
0.0,0.09279462120932867,0.09279462120932867,0.07389603150357538,46.0,0.5103047423168755,-0.11589197954956154,0.4796878269517788,32.0,2.569346484518132,0.12935458378066747,0.7378354945687561,0.5522515110915553,4.374513385886077,4.3601268431320515,0.1529030848219137,0.02283520228939314,0.4871771899162189,0.022666178851440823,0.06267782349246895,0.1176976811620815,0.032853644482343694,0.044478289268219534,0.005759265236470897,0.050951640479449174,2.7908531049561973,9.704657115379888,2.84375,2.640625,0.609375,2.234375,0.203125,2.4375,4.875,5.28125,5.078125,7.71875,13,1,1,170.0,65.0,1.0,23.0,0.0
-5.204170427930421e-18,0.08166353328190261,-1.5691940610480414e+16,0.06125529343530412,42.0,0.5038349919755318,-0.05605131179767535,0.3576158333253263,26.0,2.458770457568478,0.09490161596642188,1.2752788412174396,2.3299140467788915,3.3880209701674673,4.38449033474204,0.32624677148848286,0.11516173327853707,0.2657460762751922,0.016889769529583154,0.1994340575709176,0.004273580771639057,0.021297102081577993,0.021812776433817755,0.007941276358451002,0.021196856211801278,2.9679326186157438,9.152259149244607,2.03125,0.203125,4.265625,2.234375,0.8125,0.40625,1.21875,1.015625,4.46875,0.609375,13,1,1,170.0,65.0,1.0,23.0,0.0
-8.673617379884035e-19,0.08124340747154664,-9.36672715814827e+16,0.06467217552293995,56.0,0.40719714049497524,-0.09555719938674345,0.4139432942689093,34.0,2.54787692174173,0.10530321145654013,0.6326172252910632,0.009419789790323208,3.3530856391586314,4.382994492610792,0.08557622680004959,0.010321678927946639,0.03117092088682833,0.011741631860686141,0.4910284846492565,0.07382313360606092,0.1402812560480991,0.10042679679125016,0.017515587859750312,0.03811428257007229,3.6490552126529345,16.01875604623601,4.0625,4.265625,7.3125,6.09375,6.703125,0.609375,5.890625,0.8125,2.234375,7.109375,13,1,1,170.0,65.0,1.0,23.0,0.0
2.813504637599884e-17,0.08377078339174755,2977453183201783.5,0.06563465603722031,52.0,0.47144055173484306,-0.12352112203878679,0.44664558252971776,32.0,2.5381177912718362,0.10664669558552112,0.7650703711761223,0.5302830867469859,3.5651021642852516,4.45978137654268,0.6516897831826591,0.05981044063575072,0.03299285203587886,0.08462311309261315,0.05391000149473274,0.00888292733593237,0.03225165940002054,0.05982704007942614,0.0008830013099758419,0.015129181433010504,4.701826784578293,28.821153430983962,0.609375,0.40625,0.8125,3.046875,7.515625,2.84375,1.421875,7.71875,4.46875,1.625,13,1,1,170.0,65.0,1.0,23.0,0.0
1.8214596497756474e-17,0.08033263141744845,4410343727753901.5,0.06323146712480954,54.0,0.43208329344489393,-0.10018944348211715,0.4114828200965642,44.0,2.5553696319306343,0.09706264998286808,0.5006552890660221,0.1535388433627798,3.278202173313193,4.506307027746786,0.1778890953056246,0.023470129301008433,0.1893036530974641,0.018723113310391674,0.1960875585476112,0.31580234501275495,0.01799259299586045,0.02423817593165848,0.004573886929907476,0.03191944956771851,3.0880970420254212,9.593963404320592,5.6875,4.46875,2.640625,5.890625,0.609375,2.84375,0.40625,4.265625,5.484375,0.203125,13,1,1,170.0,65.0,1.0,23.0,0.0
4.336808689942018e-18,0.10471895353660586,2.4146546694455624e+16,0.07917191730598325,48.0,0.5988495772147426,-0.06111960902226542,0.450889048067106,30.0,2.489963487384658,0.11025181005546532,1.07274109722998,1.395310242562279,5.570134416998213,4.452995088978146,0.10451182365057941,0.19668637214876372,0.05302765379750364,0.02996376047063425,0.2887774164965411,0.18979463843884192,0.06575542876282955,0.0048905141166270105,0.01019351219562155,0.05639887992205775,2.937902921143433,9.975410623194307,4.671875,5.078125,1.21875,0.8125,4.875,5.890625,6.703125,1.625,1.828125,2.84375,13,1,1,170.0,65.0,1.0,23.0,0.0
2.8189256484623115e-18,0.09572918687383067,3.3959457897035964e+16,0.07470850370467563,50.0,0.5473949095628501,-0.11124197991912795,0.4790376904652235,36.0,2.5089806745899303,0.11864642216340955,1.1204544725049783,1.570504476355242,4.655575474992179,4.463692782255634,0.10557953901103537,0.09743694771385217,0.2976003417707663,0.18078531475404855,0.04771144202230929,0.14483600704862218,0.05431629014464522,0.0033460632113371,0.006787459409889844,0.061600594913493845,3.3604849381725566,12.680055146637507,2.84375,3.046875,5.890625,0.8125,1.625,2.03125,1.828125,6.09375,5.6875,9.953125,13,1,1,170.0,65.0,1.0,23.0,0.0
3.0357660829594124e-17,0.08266284329656187,2722964847672918.0,0.0626609741009275,54.0,0.5412204447518798,-0.12474442135309016,0.4332292169268872,34.0,2.4928584026408647,0.09760952322142205,1.2086775046041616,2.8198497362057298,3.4714172775665357,4.417308423318926,0.007743651400408886,0.3321570293206739,0.09531267476469177,0.18836819684386977,0.13795388426527133,0.030840532989236055,0.09594051363405574,0.061772816300207825,0.007935549074081257,0.04197515140750333,2.482282673997155,7.390988775480459,1.421875,6.09375,4.265625,2.84375,3.25,3.046875,1.21875,3.453125,1.828125,4.671875,13,1,1,170.0,65.0,1.0,23.0,0.0
0.0,0.5080710320226692,0.5080710320226692,0.277851636739453,10.0,3.3341294968396546,-0.037188255815977844,1.4050732366871315,4.0,1.99363907964002,0.18245559546325962,3.542229092324202,13.386665226448557,131.14057831329177,3.9182241109994416,0.997633707143449,0.0005356327806907905,0.0013167205972729767,3.851977303804397e-05,2.5391876975819385e-05,0.00021105920338371695,2.478782525225373e-05,9.282285664745387e-05,7.203970766768042e-06,0.00011415397252273216,9.969354273636899,103.33829801940296,0.0,0.203125,0.40625,0.609375,2.4375,1.015625,2.84375,1.421875,2.640625,5.6875,13,1,1,170.0,65.0,1.0,23.0,1.0
-2.6020852139652106e-18,0.09308993507905772,-3.5775129338366976e+16,0.07515804878239624,56.0,0.42358587750788246,-0.10656321877156068,0.4765720743156652,28.0,2.6001697916607616,0.13153070431232722,0.45331433385249137,-0.1839318085062347,4.401875282960907,4.457449559640878,0.06904892116133478,0.058879982242312646,0.1057584274602703,0.05696622376921649,0.45837741904231155,0.05091759517179731,0.15441333777288882,0.007201306490311409,0.013956715229377317,0.02448007166017938,4.015286339820218,22.488190408539136,4.0625,2.03125,6.5,4.265625,6.703125,1.828125,3.859375,0.609375,0.8125,5.078125,13,1,1,170.0,65.0,1.0,23.0,1.0
-6.5052130349130266e-18,0.09991145232108083,-1.5358674924996768e+16,0.07963428018582618,52.0,0.5574167461285957,-0.12319238089451211,0.5152380679631947,36.0,2.5391933110823643,0.12950052790057803,0.8256519921525038,0.6340417341234947,5.071288775972295,4.438549555818819,0.5524943224684936,0.2529201410025338,0.006148616530649148,0.03457911426645107,0.04932151459688959,0.04590194859637649,0.012009155369911331,0.01338091002591659,0.0017853071967482994,0.03145896994602997,3.5030351618646565,13.001294044777211,0.609375,1.21875,0.203125,0.40625,1.015625,0.8125,0.0,5.6875,4.875,4.671875,13,1,1,170.0,65.0,1.0,23.0,1.0
-2.0383000842727483e-17,0.09794848932339269,-4805400837646535.0,0.07011933667716237,60.0,0.6056553965454274,-0.14390250634329266,0.4891053946000919,34.0,2.440128044932327,0.09735251551226382,1.5379663391762164,3.739972175927684,4.873901655380568,4.48378602800429,0.11340718088173234,0.04518032262589641,0.15501796296187956,0.4757391722053029,0.0674350497169048,0.05272918538834587,0.06568738875886912,0.01044354976293005,0.0008897185653341627,0.013470469132804693,3.6655785351821093,14.852839452387542,3.046875,3.25,2.84375,6.09375,0.8125,4.0625,5.890625,0.609375,3.453125,1.21875,13,1,1,170.0,65.0,1.0,23.0,1.0
7.26415455565288e-18,0.09032195718486358,1.2433925585266642e+16,0.06909605422954915,42.0,0.5474938303039802,-0.04473134047065895,0.3848965305238241,24.0,2.4842674192398184,0.10523120615281184,1.1604724648839302,2.003526848360173,4.14447682718898,4.382722826446471,0.128366585202291,0.22621705148540366,0.031214333280485684,0.10302438313559528,0.21511217722912615,0.06874243850547389,0.09888277987552953,0.0775653383453077,0.0011784139587727325,0.049696498982014364,2.3625192401290884,4.747640819847309,1.015625,6.09375,4.671875,4.46875,1.21875,5.890625,0.40625,3.046875,0.609375,7.3125,13,1,1,170.0,65.0,1.0,23.0,1.0
1.734723475976807e-18,0.09057813085790857,5.221473745658791e+16,0.07006594767997566,44.0,0.4752302390513543,-0.1163948921243641,0.46133494224116733,30.0,2.479908137623221,0.10388782928737873,1.0903644650364916,1.1628448305301307,4.167986656534291,4.381392921986512,0.03437523564897165,0.22573987975824933,0.10654611545627646,0.08704398142616265,0.29782900273706897,0.17534231442156367,0.01788193018630496,0.028276907409851334,0.002765592329154803,0.024199040626396166,2.792301581416006,7.613917013956456,4.265625,1.421875,5.6875,2.84375,3.046875,4.0625,1.625,5.890625,0.8125,4.46875,13,1,1,170.0,65.0,1.0,23.0,1.0
3.469446951953614e-18,0.10749360527601329,3.0982922282608936e+16,0.07564030431652344,50.0,0.822004830645831,-0.10272112155957996,0.4751041581947723,30.0,2.4075713484880277,0.10653915595759764,2.016424819780303,6.709248612965657,5.867544543277657,4.571962539681262,0.6886165365945225,0.1407748453105937,0.06672584293290072,0.03717993864494251,0.02031193052436576,0.005328018585247582,0.0018871216062729215,0.0025998316228691546,0.006776808144132381,0.029799126034152544,4.963544625953055,30.84903870441866,0.203125,0.609375,0.40625,1.625,1.828125,3.046875,2.84375,0.8125,2.03125,4.46875,13,1,1,170.0,65.0,1.0,23.0,1.0
-4.228388472693467e-18,0.10376932792030073,-2.4541105574956804e+16,0.08124992468196926,44.0,0.6343602004065292,-0.1559643321269787,0.5559639613305197,38.0,2.5495593024284533,0.13658740415820478,1.0017571909989158,1.7394219596428515,5.470379083579327,4.439373847949966,0.07490297943067431,0.05882787109772861,0.11494723948992597,0.12668822237378732,0.2026958702741851,0.06362066794017879,0.015958414793972777,0.0694313695687739,0.22920438630345355,0.0437229787273198,1.9552738719282434,3.0104338737850824,8.328125,8.125,4.671875,3.859375,4.0625,2.84375,5.078125,0.8125,4.265625,7.3125,13,1,1,170.0,65.0,1.0,23.0,1.0
-2.5153490401663703e-17,0.09353463191954392,-3718554778121662.0,0.06997294452466175,46.0,0.5662996210507072,-0.10645596963307133,0.4509381580621752,32.0,2.4882632067376487,0.10365235894459959,1.0467362660520325,1.6002355810061841,4.444064343663346,4.483495494501989,0.056407000414040204,0.3614059761961337,0.10860361224935117,0.053385939345856226,0.18948836923208978,0.036193977805280435,0.03003881974588216,0.09697405113372219,0.019490299674958467,0.048011954202685676,3.227944586694657,13.36900556895456,1.828125,4.671875,2.03125,1.015625,4.875,7.71875,0.8125,7.921875,3.453125,5.078125,13,1,1,170.0,65.0,1.0,23.0,1.0
-3.469446951953614e-18,0.09680399608359573,-2.7901852204163628e+16,0.0738690271313854,52.0,0.5677607049955872,-0.12674454927615414,0.4904074520768208,28.0,2.461150887478934,0.11358455812765528,1.2936076335180273,1.8420137552799725,4.760078401751476,4.484589521335641,0.37582907462415566,0.23842182712525298,0.08357475414544628,0.02169410876897248,0.12060897509511667,0.04552187888734288,0.01699087987432017,0.028729343684588474,0.029222181484807017,0.03940697630999738,3.3722045552082474,13.608241329476936,0.203125,1.21875,4.265625,2.84375,0.0,0.609375,5.890625,0.40625,1.015625,7.109375,13,1,1,170.0,65.0,1.0,23.0,1.0
-1.5612511283791264e-17,0.09293231200327494,-5952425610078260.0,0.07004444413756271,60.0,0.4795553588566222,-0.1015028246575164,0.44633701118090197,38.0,2.5010456651140247,0.106961923748686,0.904834571413993,1.062346461581055,4.387528554105076,4.477311095857596,0.03738828261587361,0.013515585679136305,0.42743578426621365,0.10001918145139192,0.06137922739733361,0.1697250383225913,0.0028627951830920337,0.07422713193711013,0.02105747403988721,0.09238949910737021,3.308903967292096,13.940607046627857,2.84375,2.640625,5.890625,5.6875,7.515625,3.859375,9.140625,4.0625,3.453125,3.65625,13,1,1,170.0,65.0,1.0,23.0,1.0
-1.1275702593849246e-17,0.0941155102939806,-8346753518075178.0,0.0693411502525296,58.0,0.6059905024778353,-0.13133208499013965,0.4727039016179777,34.0,2.4335681408293253,0.09714310166418605,1.4377553087914512,3.13402905586892,4.499982360283874,4.473763503687962,0.028057474369855003,0.03239712321632303,0.0286664591247036,0.1976467429735663,0.2318129184091856,0.3417066003148783,0.07335303459760013,0.03634671603831797,0.010285549827604726,0.019727381127965397,3.7547626380050234,15.394192789417126,5.28125,4.0625,3.859375,5.484375,3.65625,6.90625,2.84375,7.109375,0.203125,1.625,13,1,1,170.0,65.0,1.0,23.0,1.0
-1.7997756063259374e-17,0.08973812139761841,-4986072768305258.0,0.06936763987109112,52.0,0.5022588734842381,-0.14851278891773986,0.4900150159754192,36.0,2.539310785570146,0.11421877027141958,1.048623300727199,1.711082735357886,4.090591129382456,4.410184578613902,0.17336532334734173,0.13997557220758866,0.20713493577601552,0.13540147790967252,0.06729176753648836,0.10300401893514978,0.037138739341428535,0.04819402225460964,0.001663021851720779,0.08683112083998448,2.226468210194772,5.100908520666408,2.84375,3.046875,0.609375,1.828125,2.03125,0.40625,5.484375,0.8125,1.21875,4.0625,13,1,1,170.0,65.0,1.0,23.0,1.0
6.938893903907228e-18,0.11791146081460341,1.699283235159548e+16,0.08843439720195595,44.0,0.5238543299380918,-0.16479225296200925,0.6001615930331771,20.0,2.3773004224734207,0.10904010541883866,1.3544074368217238,1.0493821560401928,7.05985342830801,4.29673510585247,0.4988481519314011,0.07176222011667661,0.04872658713596053,0.009473422774214025,0.10945715136885348,0.1778012704607866,0.034134895738111015,0.009342831549161114,0.020167533245243407,0.020285935679592113,3.8389388972387204,18.25849767250779,0.0,0.203125,5.6875,4.0625,4.265625,5.484375,2.84375,1.21875,1.421875,6.703125,13,1,1,170.0,65.0,1.0,23.0,1.0
